elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0060,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4080,0.0001,0.0032,0.0001,0.0032,-0.0000,1.0000,0,0
1.8040,0.0001,0.0041,0.0001,0.0041,2.3522,0.0952,0,0
2.0040,0.0001,0.0049,0.0001,0.0049,1.6063,0.2006,0,0
2.2060,0.0001,0.0055,0.0001,0.0055,0.7392,0.4775,0,0
2.6030,0.0001,0.0066,0.0001,0.0066,0.2703,0.7632,0,0
2.8040,0.0002,0.0069,0.0002,0.0069,-0.0000,1.0000,0,0
3.0070,0.0002,0.0070,0.0002,0.0070,-0.0000,1.0000,0,0
3.4070,0.0002,0.0084,0.0002,0.0084,0.9070,0.4037,0,0
3.8040,0.0002,0.0096,0.0002,0.0096,0.3972,0.6722,0,0
4.2030,0.0002,0.0103,0.0002,0.0103,0.1993,0.8193,0,0
4.4040,0.0003,0.0106,0.0003,0.0106,0.1993,0.8193,0,0
4.6040,0.0003,0.0109,0.0003,0.0109,0.2969,0.7431,0,0
4.8040,0.0003,0.0112,0.0003,0.0112,0.0860,0.9176,0,0
5.2040,0.0003,0.0119,0.0003,0.0119,0.0897,0.9142,0,0
5.4040,0.0003,0.0125,0.0003,0.0125,0.0346,0.9660,0,0
5.6040,0.0003,0.0125,0.0003,0.0125,-0.0000,1.0000,0,0
6.0050,0.0004,0.0128,0.0004,0.0128,0.8158,0.4423,1,1
