elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0094,0.0001,0.0094,0.0000,1.0000,0,0
1.4040,0.0001,0.0120,0.0001,0.0120,0.0000,1.0000,0,0
1.8030,0.0001,0.0162,0.0001,0.0162,0.0000,1.0000,0,0
2.0070,0.0001,0.0177,0.0001,0.0177,0.0000,1.0000,0,0
2.4040,0.0001,0.0216,0.0001,0.0216,0.0000,1.0000,0,0
2.8050,0.0002,0.0254,0.0002,0.0254,0.0000,1.0000,0,0
3.2040,0.0002,0.0295,0.0002,0.0295,0.0000,1.0000,0,0
3.4070,0.0002,0.0310,0.0002,0.0310,0.0000,1.0000,0,0
3.8040,0.0002,0.0350,0.0002,0.0350,0.0000,1.0000,0,0
4.0040,0.0002,0.0371,0.0002,0.0371,0.0000,1.0000,0,0
4.2050,0.0003,0.0390,0.0003,0.0390,0.0000,1.0000,0,0
4.6040,0.0003,0.0426,0.0003,0.0426,0.0000,1.0000,0,0
4.8040,0.0003,0.0455,0.0003,0.0455,0.0000,1.0000,0,0
5.0040,0.0003,0.0478,0.0003,0.0478,0.0000,1.0000,0,0
5.4070,0.0003,0.0508,0.0003,0.0508,0.0000,1.0000,0,0
5.8030,0.0004,0.0553,0.0004,0.0553,0.0000,1.0000,0,0
6.0030,0.0004,0.0573,0.0004,0.0573,0.0000,1.0000,0,0
