elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0060,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2060,0.0003,0.0053,0.0003,0.0053,0.0000,1.0000,0,0
1.4060,0.0003,0.0065,0.0003,0.0065,0.0000,1.0000,0,0
1.8040,0.0004,0.0090,0.0004,0.0090,0.0000,1.0000,0,0
2.0060,0.0004,0.0100,0.0004,0.0100,0.0000,1.0000,0,0
2.4040,0.0006,0.0120,0.0006,0.0120,0.0000,1.0000,0,0
2.6070,0.0006,0.0130,0.0006,0.0130,0.0000,1.0000,0,0
3.0060,0.0007,0.0152,0.0007,0.0152,0.0000,1.0000,0,0
3.4040,0.0008,0.0172,0.0008,0.0172,0.0000,1.0000,0,0
3.6040,0.0009,0.0183,0.0009,0.0183,0.0000,1.0000,0,0
4.0030,0.0010,0.0202,0.0010,0.0202,0.0000,1.0000,0,0
4.2060,0.0010,0.0208,0.0010,0.0208,0.0000,1.0000,0,0
4.6050,0.0011,0.0230,0.0011,0.0230,0.0000,1.0000,0,0
4.8050,0.0012,0.0241,0.0012,0.0241,0.0000,1.0000,0,0
5.0050,0.0012,0.0249,0.0012,0.0249,0.0000,1.0000,0,0
5.4030,0.0013,0.0264,0.0013,0.0264,0.0000,1.0000,0,0
5.6060,0.0014,0.0271,0.0014,0.0271,0.0000,1.0000,0,0
6.0040,0.0015,0.0293,0.0015,0.0293,0.0000,1.0000,1,1
