elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0777,0.0151,0.0777,0.0151,0.3244,0.7229,0,0
1.2040,0.1782,0.0094,0.1782,0.0094,0.2802,0.7556,0,0
1.4040,0.3031,0.0087,0.3031,0.0087,0.2426,0.7846,0,0
1.6040,0.4166,0.0017,0.4166,0.0017,0.1623,0.8502,0,0
1.8040,0.4974,0.0015,0.4974,0.0015,0.1271,0.8806,0,0
2.0040,0.5437,0.0142,0.5437,0.0142,0.0737,0.9290,0,0
2.2060,0.5807,0.0180,0.5807,0.0180,0.0432,0.9577,0,0
2.4060,0.5935,0.0138,0.5935,0.0138,0.0332,0.9673,0,0
2.8080,0.5990,0.0189,0.5990,0.0189,0.0176,0.9826,0,0
3.2040,0.5960,0.0224,0.5960,0.0224,0.0086,0.9915,0,0
3.4040,0.5919,0.0211,0.5919,0.0211,0.0064,0.9936,0,0
3.8040,0.6002,0.0179,0.6002,0.0179,0.0033,0.9967,0,0
4.0050,0.5975,0.0181,0.5975,0.0181,0.0021,0.9979,0,0
4.4040,0.6009,0.0154,0.6009,0.0154,0.0014,0.9986,0,0
4.6040,0.6007,0.0147,0.6007,0.0147,0.0011,0.9989,0,0
4.8040,0.6007,0.0132,0.6007,0.0132,0.0009,0.9991,0,0
5.0040,0.6004,0.0121,0.6004,0.0121,0.0010,0.9990,0,0
5.4070,0.6001,0.0107,0.6001,0.0107,0.0008,0.9992,0,0
5.8030,0.5997,0.0083,0.5997,0.0083,0.0008,0.9992,0,0
6.0030,0.5998,0.0074,0.5998,0.0074,0.0008,0.9992,0,0
6.2030,0.6007,0.0066,0.6007,0.0066,0.0008,0.9992,0,0
6.4060,0.6003,0.0048,0.6003,0.0048,0.0007,0.9993,0,0
6.8040,0.6023,0.0035,0.6023,0.0035,0.0007,0.9993,0,0
7.0040,0.6025,0.0032,0.6025,0.0032,0.0007,0.9993,0,0
7.2040,0.6035,0.0008,0.6035,0.0008,0.0006,0.9994,0,0
7.4040,0.6027,0.0005,0.6027,0.0005,0.0006,0.9994,0,0
7.8050,0.6031,0.0009,0.6031,0.0009,0.0008,0.9992,0,0
8.2050,0.6028,0.0012,0.6028,0.0012,0.0009,0.9991,0,0
8.6050,0.6029,0.0022,0.6029,0.0022,0.0010,0.9990,0,0
9.0040,0.6025,0.0001,0.6025,0.0001,0.0013,0.9987,0,0
9.2050,0.6027,0.0010,0.6027,0.0010,0.0013,0.9987,0,0
9.6040,0.6073,0.0010,0.6073,0.0010,0.0011,0.9989,0,0
9.8050,0.6102,0.0037,0.6102,0.0037,0.0010,0.9990,0,0
10.2040,0.6133,0.0057,0.6133,0.0057,0.0009,0.9991,0,0
10.4040,0.6130,0.0061,0.6130,0.0061,0.0009,0.9991,0,0
10.6040,0.6124,0.0055,0.6124,0.0055,0.0009,0.9991,0,0
10.8040,0.6125,0.0069,0.6125,0.0069,0.0009,0.9991,0,0
11.0040,0.6136,0.0082,0.6136,0.0082,0.0008,0.9992,0,0
11.4050,0.6160,0.0085,0.6160,0.0085,0.0005,0.9995,0,0
11.8040,0.6183,0.0092,0.6183,0.0092,0.0002,0.9998,0,0
12.0040,0.6189,0.0093,0.6189,0.0093,0.0001,0.9999,0,0
