elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0002,0.0032,0.0002,0.0032,0.0000,1.0000,0,0
1.4060,0.0003,0.0041,0.0003,0.0041,0.0000,1.0000,0,0
1.8040,0.0004,0.0057,0.0004,0.0057,0.0000,1.0000,0,0
2.0040,0.0004,0.0066,0.0004,0.0066,0.0000,1.0000,0,0
2.2050,0.0005,0.0080,0.0005,0.0080,0.0000,1.0000,0,0
2.6030,0.0005,0.0092,0.0005,0.0092,0.0000,1.0000,0,0
2.8040,0.0006,0.0095,0.0006,0.0095,0.0000,1.0000,0,0
3.2040,0.0007,0.0101,0.0007,0.0101,0.0000,1.0000,0,0
3.6030,0.0008,0.0107,0.0008,0.0107,0.0000,1.0000,0,0
3.8040,0.0008,0.0112,0.0008,0.0112,0.0000,1.0000,0,0
4.0040,0.0009,0.0115,0.0009,0.0115,0.0000,1.0000,0,0
4.2040,0.0009,0.0121,0.0009,0.0121,0.0000,1.0000,0,0
4.6060,0.0010,0.0138,0.0010,0.0138,0.0000,1.0000,0,0
5.0050,0.0011,0.0157,0.0011,0.0157,0.0000,1.0000,0,0
5.4030,0.0012,0.0170,0.0012,0.0170,0.0000,1.0000,0,0
5.6030,0.0012,0.0175,0.0012,0.0175,0.0000,1.0000,0,0
5.8050,0.0013,0.0181,0.0013,0.0181,0.0000,1.0000,0,0
6.0040,0.0013,0.0193,0.0013,0.0193,0.0000,1.0000,1,1
