elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0003,0.0001,0.0003,-0.0000,1.0000,0,0
1.6050,0.0001,0.0006,0.0001,0.0006,-0.0000,1.0000,0,0
2.0030,0.0001,0.0011,0.0001,0.0011,-0.0000,1.0000,0,0
2.2030,0.0001,0.0008,0.0001,0.0008,-0.0000,1.0000,0,0
2.4040,0.0001,0.0006,0.0001,0.0006,-0.0000,1.0000,0,0
2.6040,0.0001,0.0008,0.0001,0.0008,-0.0000,1.0000,0,0
2.8040,0.0002,0.0013,0.0002,0.0013,-0.0000,1.0000,0,0
3.0040,0.0002,0.0015,0.0002,0.0015,-0.0000,1.0000,0,0
3.4040,0.0002,0.0018,0.0002,0.0018,-0.0000,1.0000,0,0
3.8040,0.0002,0.0025,0.0002,0.0025,-0.0000,1.0000,0,0
4.2080,0.0002,0.0025,0.0002,0.0025,-0.0000,1.0000,0,0
4.6040,0.0003,0.0020,0.0003,0.0020,-0.0000,1.0000,0,0
4.8050,0.0003,0.0020,0.0003,0.0020,-0.0000,1.0000,0,0
5.2030,0.0003,0.0019,0.0003,0.0019,-0.0000,1.0000,0,0
5.4030,0.0003,0.0018,0.0003,0.0018,-0.0000,1.0000,0,0
5.6040,0.0003,0.0017,0.0003,0.0017,-0.0000,1.0000,0,0
5.8040,0.0003,0.0020,0.0003,0.0020,-0.0000,1.0000,0,0
6.0070,0.0003,0.0020,0.0003,0.0020,-0.0000,1.0000,1,1
