elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2050,0.0001,0.0048,0.0001,0.0048,0.0000,1.0000,0,0
1.6030,0.0001,0.0076,0.0001,0.0076,0.0000,1.0000,0,0
1.8070,0.0001,0.0086,0.0001,0.0086,0.0000,1.0000,0,0
2.2030,0.0001,0.0111,0.0001,0.0111,0.0000,1.0000,0,0
2.4040,0.0001,0.0123,0.0001,0.0123,0.0000,1.0000,0,0
2.8040,0.0002,0.0144,0.0002,0.0144,0.0000,1.0000,0,0
3.2030,0.0002,0.0167,0.0002,0.0167,0.0000,1.0000,0,0
3.4040,0.0002,0.0175,0.0002,0.0175,0.0000,1.0000,0,0
3.6060,0.0002,0.0186,0.0002,0.0186,0.0000,1.0000,0,0
4.0060,0.0002,0.0205,0.0002,0.0205,0.0000,1.0000,0,0
4.4050,0.0002,0.0227,0.0002,0.0227,0.0000,1.0000,0,0
4.8040,0.0003,0.0256,0.0003,0.0256,0.0000,1.0000,0,0
5.0050,0.0003,0.0273,0.0003,0.0273,0.0000,1.0000,0,0
5.4040,0.0003,0.0295,0.0003,0.0295,0.0000,1.0000,0,0
5.6070,0.0003,0.0298,0.0003,0.0298,0.0000,1.0000,0,0
6.0040,0.0003,0.0318,0.0003,0.0318,0.0000,1.0000,1,1
