elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0002,0.0029,0.0002,0.0029,0.1006,0.9043,0,0
1.4050,0.0002,0.0032,0.0002,0.0032,0.0227,0.9775,0,0
1.8060,0.0003,0.0046,0.0003,0.0046,0.2950,0.7445,0,0
2.2030,0.0004,0.0062,0.0004,0.0062,0.1523,0.8587,0,0
2.4030,0.0004,0.0075,0.0004,0.0075,0.0505,0.9507,0,0
2.6040,0.0005,0.0079,0.0005,0.0079,0.0481,0.9530,0,0
2.8040,0.0005,0.0086,0.0005,0.0086,0.4784,0.6198,0,0
3.0040,0.0005,0.0094,0.0005,0.0094,0.3839,0.6812,0,0
3.2060,0.0006,0.0100,0.0006,0.0100,0.3952,0.6736,0,0
3.6050,0.0006,0.0109,0.0006,0.0109,0.0963,0.9082,0,0
3.8050,0.0007,0.0112,0.0007,0.0112,0.1923,0.8251,0,0
4.2040,0.0008,0.0126,0.0008,0.0126,0.0963,0.9082,0,0
4.4070,0.0008,0.0137,0.0008,0.0137,0.3830,0.6818,0,0
4.8030,0.0009,0.0150,0.0009,0.0150,0.4778,0.6201,0,0
5.0060,0.0009,0.0158,0.0009,0.0158,0.7599,0.4677,0,0
5.4080,0.0010,0.0163,0.0010,0.0163,0.5722,0.5643,0,0
5.8060,0.0011,0.0175,0.0011,0.0175,0.2878,0.7499,0,0
6.0030,0.0011,0.0183,0.0011,0.0183,0.1923,0.8251,1,1
