elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0050,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4060,0.0001,0.0136,0.0001,0.0136,0.0000,1.0000,0,0
1.8040,0.0001,0.0174,0.0001,0.0174,0.0000,1.0000,0,0
2.0050,0.0002,0.0194,0.0002,0.0194,0.0000,1.0000,0,0
2.2050,0.0002,0.0209,0.0002,0.0209,0.0000,1.0000,0,0
2.6040,0.0002,0.0249,0.0002,0.0249,0.0000,1.0000,0,0
2.8060,0.0002,0.0267,0.0002,0.0267,0.0000,1.0000,0,0
3.0060,0.0003,0.0288,0.0003,0.0288,0.0000,1.0000,0,0
3.4040,0.0003,0.0329,0.0003,0.0329,0.0000,1.0000,0,0
3.6070,0.0003,0.0355,0.0003,0.0355,0.0000,1.0000,0,0
4.0040,0.0003,0.0395,0.0003,0.0395,0.0000,1.0000,0,0
4.4030,0.0004,0.0435,0.0004,0.0435,0.0000,1.0000,0,0
4.6030,0.0004,0.0455,0.0004,0.0455,0.0000,1.0000,0,0
4.8040,0.0004,0.0475,0.0004,0.0475,0.0000,1.0000,0,0
5.2040,0.0005,0.0517,0.0005,0.0517,0.0000,1.0000,0,0
5.4040,0.0005,0.0537,0.0005,0.0537,0.0000,1.0000,0,0
5.6050,0.0005,0.0559,0.0005,0.0559,0.0000,1.0000,0,0
5.8050,0.0005,0.0579,0.0005,0.0579,0.0000,1.0000,0,0
6.0060,0.0005,0.0595,0.0005,0.0595,0.0000,1.0000,0,0
