elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0666,0.0122,0.0666,0.0122,0.2216,0.8012,0,0
1.4030,0.2303,0.0164,0.2303,0.0164,0.1652,0.8477,0,0
1.6040,0.3423,0.0119,0.3423,0.0119,0.1339,0.8747,0,0
1.8050,0.4177,0.0180,0.4177,0.0180,0.1084,0.8973,0,0
2.2030,0.5703,0.0119,0.5703,0.0119,0.0409,0.9599,0,0
2.4040,0.6033,0.0068,0.6033,0.0068,0.0289,0.9715,0,0
2.6040,0.6243,0.0081,0.6243,0.0081,0.0222,0.9781,0,0
2.8040,0.6336,0.0089,0.6336,0.0089,0.0155,0.9846,0,0
3.0050,0.6398,0.0066,0.6398,0.0066,0.0119,0.9882,0,0
3.4030,0.6575,0.0095,0.6575,0.0095,0.0069,0.9931,0,0
3.6030,0.6576,0.0090,0.6576,0.0090,0.0046,0.9954,0,0
3.8040,0.6589,0.0096,0.6589,0.0096,0.0041,0.9959,0,0
4.2050,0.6584,0.0105,0.6584,0.0105,0.0026,0.9974,0,0
4.6060,0.6625,0.0115,0.6625,0.0115,0.0014,0.9986,0,0
5.0040,0.6638,0.0124,0.6638,0.0124,0.0008,0.9992,0,0
5.2040,0.6645,0.0137,0.6645,0.0137,0.0006,0.9994,0,0
5.4040,0.6650,0.0150,0.6650,0.0150,0.0005,0.9995,0,0
5.6040,0.6651,0.0164,0.6651,0.0164,0.0004,0.9996,0,0
6.0040,0.6657,0.0182,0.6657,0.0182,0.0002,0.9998,0,0
6.4030,0.6652,0.0211,0.6652,0.0211,0.0002,0.9998,0,0
6.6040,0.6654,0.0232,0.6654,0.0232,0.0001,0.9999,0,0
7.0030,0.6656,0.0265,0.6656,0.0265,0.0000,1.0000,0,0
7.2030,0.6655,0.0278,0.6655,0.0278,0.0001,0.9999,0,0
7.4040,0.6656,0.0295,0.6656,0.0295,0.0000,1.0000,0,0
7.8040,0.6655,0.0323,0.6655,0.0323,0.0000,1.0000,0,0
8.0040,0.6655,0.0339,0.6655,0.0339,0.0000,1.0000,0,0
8.4030,0.6654,0.0378,0.6654,0.0378,0.0000,1.0000,0,0
8.6030,0.6654,0.0396,0.6654,0.0396,0.0000,1.0000,0,0
8.8050,0.6653,0.0409,0.6653,0.0409,0.0000,1.0000,0,0
9.2040,0.6653,0.0438,0.6653,0.0438,0.0000,1.0000,0,0
9.4050,0.6652,0.0450,0.6652,0.0450,0.0000,1.0000,0,0
9.8030,0.6652,0.0480,0.6652,0.0480,0.0000,1.0000,0,0
10.0040,0.6651,0.0498,0.6651,0.0498,0.0000,1.0000,0,0
10.2050,0.6651,0.0520,0.6651,0.0520,0.0000,1.0000,0,0
10.6040,0.6650,0.0550,0.6650,0.0550,0.0000,1.0000,0,0
11.0040,0.6650,0.0578,0.6650,0.0578,0.0000,1.0000,0,0
11.4040,0.6649,0.0607,0.6649,0.0607,0.0000,1.0000,0,0
11.8050,0.6648,0.0638,0.6648,0.0638,0.0000,1.0000,0,0
12.0050,0.6648,0.0646,0.6648,0.0646,0.0000,1.0000,0,0
