elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0060,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4050,0.0001,0.0125,0.0001,0.0125,0.0000,1.0000,0,0
1.8060,0.0001,0.0160,0.0001,0.0160,0.0000,1.0000,0,0
2.2070,0.0001,0.0206,0.0001,0.0206,0.0000,1.0000,0,0
2.6060,0.0002,0.0246,0.0002,0.0246,0.0000,1.0000,0,0
3.0050,0.0002,0.0292,0.0002,0.0292,0.0000,1.0000,0,0
3.4060,0.0002,0.0335,0.0002,0.0335,0.0000,1.0000,0,0
3.6060,0.0002,0.0359,0.0002,0.0359,0.0000,1.0000,0,0
4.0050,0.0003,0.0397,0.0003,0.0397,0.0000,1.0000,0,0
4.4040,0.0003,0.0434,0.0003,0.0434,0.0000,1.0000,0,0
4.8050,0.0003,0.0476,0.0003,0.0476,0.0000,1.0000,0,0
5.0070,0.0003,0.0493,0.0003,0.0493,0.0000,1.0000,0,0
5.4040,0.0004,0.0533,0.0004,0.0533,0.0000,1.0000,0,0
5.6040,0.0004,0.0548,0.0004,0.0548,0.0000,1.0000,0,0
5.8040,0.0004,0.0568,0.0004,0.0568,0.0000,1.0000,0,0
6.0040,0.0004,0.0591,0.0004,0.0591,0.0000,1.0000,0,0
