elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0111,0.0001,0.0111,0.0000,1.0000,0,0
1.4070,0.0001,0.0136,0.0001,0.0136,0.0000,1.0000,0,0
1.8040,0.0001,0.0180,0.0001,0.0180,0.0000,1.0000,0,0
2.0040,0.0001,0.0203,0.0001,0.0203,0.0000,1.0000,0,0
2.2040,0.0001,0.0223,0.0001,0.0223,0.0000,1.0000,0,0
2.4040,0.0001,0.0244,0.0001,0.0244,0.0000,1.0000,0,0
2.6070,0.0002,0.0266,0.0002,0.0266,0.0000,1.0000,0,0
3.0060,0.0002,0.0310,0.0002,0.0310,0.0000,1.0000,0,0
3.2070,0.0002,0.0323,0.0002,0.0323,0.0000,1.0000,0,0
3.6030,0.0002,0.0366,0.0002,0.0366,0.0000,1.0000,0,0
3.8030,0.0002,0.0383,0.0002,0.0383,0.0000,1.0000,0,0
4.0050,0.0003,0.0405,0.0003,0.0405,0.0000,1.0000,0,0
4.4030,0.0003,0.0447,0.0003,0.0447,0.0000,1.0000,0,0
4.6040,0.0003,0.0468,0.0003,0.0468,0.0000,1.0000,0,0
5.0050,0.0003,0.0515,0.0003,0.0515,0.0000,1.0000,0,0
5.2060,0.0003,0.0539,0.0003,0.0539,0.0000,1.0000,0,0
5.6030,0.0004,0.0587,0.0004,0.0587,0.0000,1.0000,0,0
5.8070,0.0004,0.0604,0.0004,0.0604,0.0000,1.0000,0,0
