elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0050,0.0944,0.0248,0.0944,0.0248,0.3223,0.7245,0,0
1.4030,0.2794,0.0428,0.2794,0.0428,0.1999,0.8188,0,0
1.6040,0.3544,0.0409,0.3544,0.0409,0.1483,0.8621,0,0
2.0050,0.4402,0.0306,0.4402,0.0306,0.1016,0.9034,0,0
2.4040,0.5071,0.0304,0.5071,0.0304,0.0699,0.9325,0,0
2.6040,0.5205,0.0289,0.5205,0.0289,0.0567,0.9448,0,0
2.8040,0.5205,0.0232,0.5205,0.0232,0.0429,0.9580,0,0
3.0040,0.5210,0.0224,0.5210,0.0224,0.0343,0.9663,0,0
3.2040,0.5193,0.0256,0.5193,0.0256,0.0267,0.9737,0,0
3.4040,0.5218,0.0280,0.5218,0.0280,0.0248,0.9755,0,0
3.6040,0.5299,0.0328,0.5299,0.0328,0.0239,0.9764,0,0
3.8040,0.5280,0.0371,0.5280,0.0371,0.0230,0.9773,0,0
4.0040,0.5255,0.0374,0.5255,0.0374,0.0195,0.9807,0,0
4.4070,0.5203,0.0369,0.5203,0.0369,0.0200,0.9802,0,0
4.8060,0.5205,0.0388,0.5205,0.0388,0.0202,0.9800,0,0
5.0070,0.5234,0.0414,0.5234,0.0414,0.0193,0.9809,0,0
5.2070,0.5150,0.0401,0.5150,0.0401,0.0184,0.9817,0,0
5.6030,0.5073,0.0402,0.5073,0.0402,0.0166,0.9835,0,0
5.8040,0.5020,0.0388,0.5020,0.0388,0.0162,0.9839,0,0
6.0060,0.5024,0.0381,0.5024,0.0381,0.0173,0.9829,0,0
6.4030,0.5001,0.0372,0.5001,0.0372,0.0165,0.9837,0,0
6.6040,0.4909,0.0362,0.4909,0.0362,0.0139,0.9862,0,0
6.8040,0.4950,0.0364,0.4950,0.0364,0.0155,0.9847,0,0
7.2040,0.4855,0.0305,0.4855,0.0305,0.0148,0.9853,0,0
7.6040,0.4774,0.0289,0.4774,0.0289,0.0122,0.9879,0,0
7.8050,0.4749,0.0290,0.4749,0.0290,0.0119,0.9881,0,0
8.2030,0.4654,0.0288,0.4654,0.0288,0.0088,0.9913,0,0
8.4030,0.4611,0.0269,0.4611,0.0269,0.0071,0.9929,0,0
8.6060,0.4554,0.0276,0.4554,0.0276,0.0047,0.9953,0,0
9.0030,0.4548,0.0271,0.4548,0.0271,0.0044,0.9956,0,0
9.2060,0.4556,0.0285,0.4556,0.0285,0.0049,0.9951,0,0
9.4070,0.4539,0.0273,0.4539,0.0273,0.0043,0.9957,0,0
9.6070,0.4592,0.0303,0.4592,0.0303,0.0064,0.9936,0,0
10.0040,0.4533,0.0307,0.4533,0.0307,0.0040,0.9960,0,0
10.4040,0.4490,0.0314,0.4490,0.0314,0.0022,0.9978,0,0
10.6040,0.4519,0.0336,0.4519,0.0336,0.0035,0.9965,0,0
10.8060,0.4504,0.0349,0.4504,0.0349,0.0028,0.9972,0,0
11.2060,0.4547,0.0384,0.4547,0.0384,0.0047,0.9953,0,0
11.6030,0.4475,0.0391,0.4475,0.0391,0.0016,0.9984,0,0
11.8080,0.4446,0.0398,0.4446,0.0398,0.0003,0.9997,0,0
12.0060,0.4446,0.0410,0.4446,0.0410,0.0003,0.9997,1,1
