elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0050,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0011,0.0001,0.0011,-0.0000,1.0000,0,0
1.8040,0.0001,0.0017,0.0001,0.0017,2.3522,0.0952,0,0
2.0040,0.0001,0.0017,0.0001,0.0017,1.6063,0.2006,0,0
2.2040,0.0001,0.0019,0.0001,0.0019,0.7392,0.4775,0,0
2.4040,0.0001,0.0021,0.0001,0.0021,0.2703,0.7632,0,0
2.6040,0.0002,0.0023,0.0002,0.0023,0.2703,0.7632,0,0
3.0060,0.0002,0.0034,0.0002,0.0034,-0.0000,1.0000,0,0
3.4060,0.0002,0.0038,0.0002,0.0038,0.7175,0.4880,0,0
3.6070,0.0002,0.0045,0.0002,0.0045,0.4971,0.6083,0,0
4.0050,0.0002,0.0048,0.0002,0.0048,0.1014,0.9036,0,0
4.4040,0.0003,0.0048,0.0003,0.0048,0.0730,0.9296,0,0
4.6060,0.0003,0.0054,0.0003,0.0054,1.1556,0.3149,0,0
4.8070,0.0003,0.0061,0.0003,0.0061,0.9684,0.3797,0,0
5.0070,0.0003,0.0065,0.0003,0.0065,0.0225,0.9777,0,0
5.4070,0.0003,0.0070,0.0003,0.0070,0.0225,0.9777,0,0
5.8070,0.0004,0.0079,0.0004,0.0079,2.6997,0.0672,0,0
6.0050,0.0004,0.0075,0.0004,0.0075,1.0341,0.3556,1,1
