elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2060,0.0001,0.0025,0.0001,0.0025,0.0000,1.0000,0,0
1.4060,0.0001,0.0031,0.0001,0.0031,0.0000,1.0000,0,0
1.6060,0.0001,0.0036,0.0001,0.0036,0.0000,1.0000,0,0
2.0040,0.0001,0.0053,0.0001,0.0053,0.0000,1.0000,0,0
2.4040,0.0001,0.0068,0.0001,0.0068,0.0000,1.0000,0,0
2.6040,0.0002,0.0070,0.0002,0.0070,0.0000,1.0000,0,0
3.0040,0.0002,0.0075,0.0002,0.0075,0.0623,0.9396,0,0
3.2050,0.0002,0.0081,0.0002,0.0081,0.0294,0.9711,0,0
3.4060,0.0002,0.0086,0.0002,0.0086,3.0694,0.0465,0,0
3.8050,0.0002,0.0097,0.0002,0.0097,1.7879,0.1673,0,0
4.0060,0.0002,0.0103,0.0002,0.0103,1.5023,0.2226,0,0
4.4040,0.0003,0.0113,0.0003,0.0113,2.0203,0.1326,0,0
4.8050,0.0003,0.0119,0.0003,0.0119,3.4329,0.0323,0,0
5.0050,0.0003,0.0126,0.0003,0.0126,5.2603,0.0052,0,0
5.2050,0.0003,0.0133,0.0003,0.0133,6.7986,0.0011,0,0
5.4050,0.0003,0.0138,0.0003,0.0138,12.3240,0.0000,0,0
5.6050,0.0003,0.0149,0.0003,0.0149,16.7107,0.0000,0,0
6.0040,0.0004,0.0156,0.0004,0.0156,23.9513,0.0000,1,1
