elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0050,0.0001,0.0050,0.0000,1.0000,0,0
1.4040,0.0001,0.0062,0.0001,0.0062,0.0000,1.0000,0,0
1.8030,0.0001,0.0086,0.0001,0.0086,0.0000,1.0000,0,0
2.0050,0.0001,0.0093,0.0001,0.0093,0.0000,1.0000,0,0
2.2050,0.0001,0.0101,0.0001,0.0101,0.0000,1.0000,0,0
2.4060,0.0001,0.0109,0.0001,0.0109,0.0000,1.0000,0,0
2.8040,0.0002,0.0125,0.0002,0.0125,0.0000,1.0000,0,0
3.0040,0.0002,0.0132,0.0002,0.0132,0.0000,1.0000,0,0
3.2040,0.0002,0.0139,0.0002,0.0139,0.0000,1.0000,0,0
3.4060,0.0002,0.0151,0.0002,0.0151,0.0000,1.0000,0,0
3.8070,0.0002,0.0169,0.0002,0.0169,0.0000,1.0000,0,0
4.0070,0.0002,0.0178,0.0002,0.0178,0.0000,1.0000,0,0
4.4030,0.0003,0.0196,0.0003,0.0196,0.0000,1.0000,0,0
4.6060,0.0003,0.0209,0.0003,0.0209,0.0000,1.0000,0,0
5.0050,0.0003,0.0234,0.0003,0.0234,0.0000,1.0000,0,0
5.2060,0.0003,0.0246,0.0003,0.0246,0.0000,1.0000,0,0
5.6030,0.0003,0.0271,0.0003,0.0271,0.0000,1.0000,0,0
5.8040,0.0004,0.0280,0.0004,0.0280,0.0000,1.0000,0,0
6.0040,0.0004,0.0287,0.0004,0.0287,0.0000,1.0000,1,1
