elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2030,0.0001,0.0111,0.0001,0.0111,0.0000,1.0000,0,0
1.4040,0.0001,0.0133,0.0001,0.0133,0.0000,1.0000,0,0
1.6040,0.0001,0.0150,0.0001,0.0150,0.0000,1.0000,0,0
1.8050,0.0002,0.0173,0.0002,0.0173,0.0000,1.0000,0,0
2.2040,0.0002,0.0221,0.0002,0.0221,0.0000,1.0000,0,0
2.6030,0.0002,0.0259,0.0002,0.0259,0.0000,1.0000,0,0
2.8040,0.0003,0.0282,0.0003,0.0282,0.0000,1.0000,0,0
3.2060,0.0003,0.0323,0.0003,0.0323,0.0000,1.0000,0,0
3.6030,0.0003,0.0363,0.0003,0.0363,0.0000,1.0000,0,0
3.8040,0.0003,0.0383,0.0003,0.0383,0.0000,1.0000,0,0
4.0050,0.0004,0.0401,0.0004,0.0401,0.0000,1.0000,0,0
4.4050,0.0004,0.0434,0.0004,0.0434,0.0000,1.0000,0,0
4.6050,0.0004,0.0453,0.0004,0.0453,0.0000,1.0000,0,0
5.0040,0.0005,0.0489,0.0005,0.0489,0.0000,1.0000,0,0
5.2050,0.0005,0.0507,0.0005,0.0507,0.0000,1.0000,0,0
5.6070,0.0005,0.0548,0.0005,0.0548,0.0000,1.0000,0,0
6.0030,0.0006,0.0586,0.0006,0.0586,0.0000,1.0000,0,0
