elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2050,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.6050,0.0000,0.0003,0.0000,0.0003,-0.0000,1.0000,0,0
2.0040,0.0000,0.0004,0.0000,0.0004,-0.0000,1.0000,0,0
2.2050,0.0000,0.0010,0.0000,0.0010,-0.0000,1.0000,0,0
2.4050,0.0000,0.0013,0.0000,0.0013,-0.0000,1.0000,0,0
2.6050,0.0000,0.0014,0.0000,0.0014,-0.0000,1.0000,0,0
2.8050,0.0000,0.0016,0.0000,0.0016,-0.0000,1.0000,0,0
3.2060,0.0000,0.0014,0.0000,0.0014,-0.0000,1.0000,0,0
3.6050,0.0000,0.0027,0.0000,0.0027,-0.0000,1.0000,0,0
4.0050,0.0000,0.0030,0.0000,0.0030,-0.0000,1.0000,0,0
4.4040,0.0000,0.0033,0.0000,0.0033,-0.0000,1.0000,0,0
4.6050,0.0000,0.0035,0.0000,0.0035,-0.0000,1.0000,0,0
4.8050,0.0000,0.0033,0.0000,0.0033,-0.0000,1.0000,0,0
5.0050,0.0000,0.0033,0.0000,0.0033,-0.0000,1.0000,0,0
5.4040,0.0000,0.0043,0.0000,0.0043,-0.0000,1.0000,0,0
5.6050,0.0000,0.0048,0.0000,0.0048,-0.0000,1.0000,0,0
5.8050,0.0001,0.0048,0.0001,0.0048,-0.0000,1.0000,0,0
6.0050,0.0001,0.0053,0.0001,0.0053,-0.0000,1.0000,1,1
