elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2050,0.0001,0.0052,0.0001,0.0052,0.0000,1.0000,0,0
1.6030,0.0001,0.0063,0.0001,0.0063,0.0000,1.0000,0,0
1.8040,0.0001,0.0076,0.0001,0.0076,0.0000,1.0000,0,0
2.0040,0.0001,0.0088,0.0001,0.0088,0.0000,1.0000,0,0
2.4050,0.0001,0.0107,0.0001,0.0107,0.0000,1.0000,0,0
2.6050,0.0001,0.0118,0.0001,0.0118,0.0000,1.0000,0,0
2.8050,0.0002,0.0128,0.0002,0.0128,0.0131,0.9870,0,0
3.2050,0.0002,0.0152,0.0002,0.0152,0.0069,0.9932,0,0
3.4050,0.0002,0.0165,0.0002,0.0165,0.0000,1.0000,0,0
3.8040,0.0002,0.0183,0.0002,0.0183,0.7857,0.4558,0,0
4.0050,0.0002,0.0197,0.0002,0.0197,0.6295,0.5329,0,0
4.4030,0.0003,0.0207,0.0003,0.0207,0.5712,0.5648,0,0
4.8040,0.0003,0.0234,0.0003,0.0234,0.3596,0.6980,0,0
5.0040,0.0003,0.0248,0.0003,0.0248,0.1547,0.8567,0,0
5.2040,0.0003,0.0262,0.0003,0.0262,0.1547,0.8567,0,0
5.4050,0.0003,0.0270,0.0003,0.0270,0.1438,0.8660,0,0
5.8040,0.0004,0.0292,0.0004,0.0292,0.2500,0.7788,0,0
6.0050,0.0004,0.0300,0.0004,0.0300,0.2948,0.7447,1,1
