elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0153,0.0001,0.0153,0.0000,1.0000,0,0
1.4040,0.0001,0.0179,0.0001,0.0179,0.0000,1.0000,0,0
1.6070,0.0001,0.0204,0.0001,0.0204,0.0000,1.0000,0,0
1.8070,0.0001,0.0233,0.0001,0.0233,0.0000,1.0000,0,0
2.2050,0.0001,0.0288,0.0001,0.0288,0.0000,1.0000,0,0
2.6080,0.0001,0.0347,0.0001,0.0347,0.0000,1.0000,0,0
2.8080,0.0002,0.0372,0.0002,0.0372,0.0000,1.0000,0,0
3.2040,0.0002,0.0432,0.0002,0.0432,0.0000,1.0000,0,0
3.4040,0.0002,0.0459,0.0002,0.0459,0.0000,1.0000,0,0
3.6040,0.0002,0.0491,0.0002,0.0491,0.0000,1.0000,0,0
3.8060,0.0002,0.0515,0.0002,0.0515,0.0000,1.0000,0,0
4.2040,0.0002,0.0564,0.0002,0.0564,0.0000,1.0000,0,0
4.4040,0.0003,0.0586,0.0003,0.0586,0.0000,1.0000,0,0
4.6040,0.0003,0.0611,0.0003,0.0611,0.0000,1.0000,0,0
5.0040,0.0003,0.0662,0.0003,0.0662,0.0000,1.0000,0,0
5.4030,0.0003,0.0718,0.0003,0.0718,0.0000,1.0000,0,0
5.6040,0.0003,0.0744,0.0003,0.0744,0.0000,1.0000,0,0
5.8040,0.0003,0.0766,0.0003,0.0766,0.0000,1.0000,0,0
6.0040,0.0003,0.0796,0.0003,0.0796,0.0000,1.0000,1,1
