elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.1142,0.0014,0.1142,0.0014,0.3199,0.7262,0,0
1.2040,0.2199,0.0004,0.2199,0.0004,0.2574,0.7731,0,0
1.4060,0.2901,0.0001,0.2901,0.0001,0.2050,0.8146,0,0
1.8040,0.4177,0.0067,0.4177,0.0067,0.1111,0.8948,0,0
2.2050,0.5093,0.0094,0.5093,0.0094,0.0508,0.9505,0,0
2.6080,0.5440,0.0101,0.5440,0.0101,0.0291,0.9713,0,0
3.0030,0.5678,0.0084,0.5678,0.0084,0.0201,0.9801,0,0
3.2030,0.5773,0.0045,0.5773,0.0045,0.0152,0.9849,0,0
3.4030,0.5867,0.0052,0.5867,0.0052,0.0150,0.9851,0,0
3.6030,0.5918,0.0028,0.5918,0.0028,0.0133,0.9868,0,0
3.8040,0.5932,0.0006,0.5932,0.0006,0.0115,0.9886,0,0
4.0050,0.5889,0.0017,0.5889,0.0017,0.0113,0.9888,0,0
4.4060,0.5910,0.0017,0.5910,0.0017,0.0114,0.9886,0,0
4.8050,0.5969,0.0050,0.5969,0.0050,0.0111,0.9889,0,0
5.2030,0.5932,0.0081,0.5932,0.0081,0.0097,0.9903,0,0
5.4050,0.5916,0.0099,0.5916,0.0099,0.0102,0.9898,0,0
5.6050,0.5885,0.0108,0.5885,0.0108,0.0095,0.9906,0,0
5.8070,0.5881,0.0124,0.5881,0.0124,0.0089,0.9911,0,0
6.0080,0.5853,0.0132,0.5853,0.0132,0.0089,0.9911,0,0
6.4070,0.5807,0.0145,0.5807,0.0145,0.0089,0.9911,0,0
6.8070,0.5775,0.0156,0.5775,0.0156,0.0089,0.9911,0,0
7.2040,0.5734,0.0167,0.5734,0.0167,0.0092,0.9908,0,0
7.4040,0.5772,0.0189,0.5772,0.0189,0.0090,0.9910,0,0
7.6050,0.5806,0.0217,0.5806,0.0217,0.0089,0.9911,0,0
7.8060,0.5821,0.0237,0.5821,0.0237,0.0091,0.9910,0,0
8.2040,0.5799,0.0249,0.5799,0.0249,0.0094,0.9906,0,0
8.4040,0.5763,0.0239,0.5763,0.0239,0.0098,0.9903,0,0
8.6040,0.5688,0.0225,0.5688,0.0225,0.0101,0.9900,0,0
8.8040,0.5681,0.0225,0.5681,0.0225,0.0102,0.9899,0,0
9.0040,0.5661,0.0220,0.5661,0.0220,0.0101,0.9899,0,0
9.2040,0.5615,0.0205,0.5615,0.0205,0.0102,0.9898,0,0
9.4080,0.5626,0.0220,0.5626,0.0220,0.0100,0.9901,0,0
9.8080,0.5658,0.0248,0.5658,0.0248,0.0102,0.9898,0,0
10.2070,0.5629,0.0249,0.5629,0.0249,0.0098,0.9902,0,0
10.6050,0.5475,0.0212,0.5475,0.0212,0.0094,0.9906,0,0
10.8050,0.5471,0.0220,0.5471,0.0220,0.0091,0.9909,0,0
11.0060,0.5455,0.0223,0.5455,0.0223,0.0091,0.9910,0,0
11.4040,0.5436,0.0244,0.5436,0.0244,0.0087,0.9913,0,0
11.6060,0.5441,0.0259,0.5441,0.0259,0.0088,0.9913,0,0
12.0050,0.5370,0.0243,0.5370,0.0243,0.0082,0.9918,0,0
