elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0050,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0119,0.0001,0.0119,0.0000,1.0000,0,0
1.6070,0.0001,0.0141,0.0001,0.0141,0.0000,1.0000,0,0
1.8070,0.0001,0.0161,0.0001,0.0161,0.0000,1.0000,0,0
2.2040,0.0001,0.0206,0.0001,0.0206,0.0000,1.0000,0,0
2.4040,0.0001,0.0229,0.0001,0.0229,0.0000,1.0000,0,0
2.8040,0.0002,0.0270,0.0002,0.0270,0.0000,1.0000,0,0
3.0060,0.0002,0.0289,0.0002,0.0289,0.0000,1.0000,0,0
3.4060,0.0002,0.0325,0.0002,0.0325,0.0000,1.0000,0,0
3.8040,0.0002,0.0362,0.0002,0.0362,0.0000,1.0000,0,0
4.2040,0.0003,0.0406,0.0003,0.0406,0.0000,1.0000,0,0
4.4040,0.0003,0.0424,0.0003,0.0424,0.0000,1.0000,0,0
4.6040,0.0003,0.0452,0.0003,0.0452,0.0000,1.0000,0,0
5.0060,0.0003,0.0496,0.0003,0.0496,0.0000,1.0000,0,0
5.4040,0.0004,0.0537,0.0004,0.0537,0.0000,1.0000,0,0
5.6040,0.0004,0.0554,0.0004,0.0554,0.0000,1.0000,0,0
5.8040,0.0004,0.0572,0.0004,0.0572,0.0000,1.0000,0,0
6.0040,0.0004,0.0589,0.0004,0.0589,0.0000,1.0000,0,0
