elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0070,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0014,0.0001,0.0014,-0.0000,1.0000,0,0
1.6050,0.0001,0.0019,0.0001,0.0019,-0.0000,1.0000,0,0
1.8050,0.0001,0.0021,0.0001,0.0021,-0.0000,1.0000,0,0
2.0050,0.0001,0.0022,0.0001,0.0022,-0.0000,1.0000,0,0
2.2050,0.0001,0.0022,0.0001,0.0022,-0.0000,1.0000,0,0
2.4070,0.0001,0.0021,0.0001,0.0021,-0.0000,1.0000,0,0
2.8050,0.0002,0.0024,0.0002,0.0024,-0.0000,1.0000,0,0
3.0060,0.0002,0.0028,0.0002,0.0028,-0.0000,1.0000,0,0
3.4060,0.0002,0.0033,0.0002,0.0033,-0.0000,1.0000,0,0
3.8040,0.0002,0.0045,0.0002,0.0045,-0.0000,1.0000,0,0
4.0050,0.0002,0.0043,0.0002,0.0043,-0.0000,1.0000,0,0
4.2060,0.0003,0.0049,0.0003,0.0049,-0.0000,1.0000,0,0
4.6060,0.0003,0.0056,0.0003,0.0056,-0.0000,1.0000,0,0
5.0070,0.0003,0.0062,0.0003,0.0062,0.0112,0.9888,0,0
5.4050,0.0003,0.0061,0.0003,0.0061,1.9500,0.1423,0,0
5.6050,0.0003,0.0063,0.0003,0.0063,0.6707,0.5113,0,0
6.0040,0.0004,0.0063,0.0004,0.0063,0.1840,0.8319,1,1
