elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0042,0.0001,0.0042,0.0000,1.0000,0,0
1.6060,0.0001,0.0048,0.0001,0.0048,0.0000,1.0000,0,0
2.0030,0.0001,0.0056,0.0001,0.0056,0.0000,1.0000,0,0
2.2030,0.0001,0.0059,0.0001,0.0059,0.0000,1.0000,0,0
2.4030,0.0001,0.0065,0.0001,0.0065,0.0000,1.0000,0,0
2.6030,0.0002,0.0069,0.0002,0.0069,0.0000,1.0000,0,0
2.8040,0.0002,0.0083,0.0002,0.0083,0.0000,1.0000,0,0
3.0040,0.0002,0.0090,0.0002,0.0090,0.0000,1.0000,0,0
3.2040,0.0002,0.0097,0.0002,0.0097,0.0000,1.0000,0,0
3.4040,0.0002,0.0103,0.0002,0.0103,0.0000,1.0000,0,0
3.8060,0.0002,0.0116,0.0002,0.0116,0.0000,1.0000,0,0
4.2040,0.0003,0.0130,0.0003,0.0130,0.0000,1.0000,0,0
4.4040,0.0003,0.0137,0.0003,0.0137,0.0000,1.0000,0,0
4.6040,0.0003,0.0136,0.0003,0.0136,0.0000,1.0000,0,0
5.0040,0.0003,0.0155,0.0003,0.0155,0.0000,1.0000,0,0
5.2040,0.0003,0.0162,0.0003,0.0162,0.0000,1.0000,0,0
5.6040,0.0003,0.0176,0.0003,0.0176,0.0000,1.0000,0,0
6.0050,0.0004,0.0183,0.0004,0.0183,0.0000,1.0000,1,1
