elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.1128,0.0089,0.1128,0.0089,0.3341,0.7160,0,0
1.2050,0.2294,0.0008,0.2294,0.0008,0.2778,0.7575,0,0
1.4060,0.3378,0.0065,0.3378,0.0065,0.2027,0.8165,0,0
1.8060,0.4511,0.0189,0.4511,0.0189,0.1103,0.8956,0,0
2.0060,0.4969,0.0108,0.4969,0.0108,0.0750,0.9278,0,0
2.4040,0.5674,0.0181,0.5674,0.0181,0.0442,0.9567,0,0
2.6040,0.5828,0.0216,0.5828,0.0216,0.0339,0.9667,0,0
2.8040,0.5927,0.0209,0.5927,0.0209,0.0274,0.9729,0,0
3.0040,0.5943,0.0180,0.5943,0.0180,0.0270,0.9733,0,0
3.4070,0.6066,0.0183,0.6066,0.0183,0.0249,0.9754,0,0
3.8060,0.6295,0.0147,0.6295,0.0147,0.0227,0.9775,0,0
4.2050,0.6197,0.0161,0.6197,0.0161,0.0208,0.9794,0,0
4.6040,0.6202,0.0162,0.6202,0.0162,0.0206,0.9796,0,0
4.8040,0.6255,0.0146,0.6255,0.0146,0.0208,0.9794,0,0
5.0040,0.6212,0.0142,0.6212,0.0142,0.0204,0.9798,0,0
5.2040,0.6212,0.0123,0.6212,0.0123,0.0202,0.9800,0,0
5.4040,0.6157,0.0129,0.6157,0.0129,0.0196,0.9806,0,0
5.8040,0.6028,0.0161,0.6028,0.0161,0.0189,0.9813,0,0
6.0040,0.5961,0.0204,0.5961,0.0204,0.0183,0.9818,0,0
6.2040,0.5926,0.0195,0.5926,0.0195,0.0178,0.9824,0,0
6.4050,0.5914,0.0206,0.5914,0.0206,0.0176,0.9825,0,0
6.8030,0.5832,0.0220,0.5832,0.0220,0.0165,0.9836,0,0
7.0040,0.5799,0.0228,0.5799,0.0228,0.0165,0.9836,0,0
7.2040,0.5824,0.0250,0.5824,0.0250,0.0164,0.9837,0,0
7.4040,0.5797,0.0258,0.5797,0.0258,0.0158,0.9843,0,0
7.6040,0.5798,0.0255,0.5798,0.0255,0.0158,0.9843,0,0
7.8040,0.5806,0.0272,0.5806,0.0272,0.0154,0.9847,0,0
8.0040,0.5734,0.0292,0.5734,0.0292,0.0151,0.9850,0,0
8.4040,0.5679,0.0302,0.5679,0.0302,0.0141,0.9860,0,0
8.8040,0.5551,0.0341,0.5551,0.0341,0.0120,0.9881,0,0
9.0040,0.5443,0.0361,0.5443,0.0361,0.0096,0.9904,0,0
9.4040,0.5330,0.0372,0.5330,0.0372,0.0072,0.9928,0,0
9.8030,0.5273,0.0366,0.5273,0.0366,0.0059,0.9941,0,0
10.0040,0.5247,0.0370,0.5247,0.0370,0.0051,0.9949,0,0
10.2040,0.5258,0.0358,0.5258,0.0358,0.0056,0.9945,0,0
10.4040,0.5242,0.0354,0.5242,0.0354,0.0048,0.9952,0,0
10.6040,0.5211,0.0350,0.5211,0.0350,0.0044,0.9956,0,0
10.8050,0.5188,0.0343,0.5188,0.0343,0.0038,0.9962,0,0
11.0050,0.5143,0.0347,0.5143,0.0347,0.0025,0.9975,0,0
11.4040,0.5118,0.0341,0.5118,0.0341,0.0014,0.9986,0,0
11.6040,0.5106,0.0336,0.5106,0.0336,0.0013,0.9987,0,0
11.8060,0.5104,0.0328,0.5104,0.0328,0.0011,0.9989,0,0
