elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0011,0.0001,0.0011,0.0000,1.0000,0,0
1.6030,0.0019,0.0018,0.0019,0.0018,4.3044,0.0135,0,0
1.8030,0.0001,0.0017,0.0001,0.0017,2.3522,0.0952,0,0
2.0060,0.0001,0.0020,0.0001,0.0020,1.6063,0.2006,0,0
2.2070,0.0001,0.0027,0.0001,0.0027,0.7392,0.4775,0,0
2.6040,0.0001,0.0034,0.0001,0.0034,0.2703,0.7632,0,0
2.8040,0.0002,0.0033,0.0002,0.0033,-0.0000,1.0000,0,0
3.0060,0.0002,0.0037,0.0002,0.0037,-0.0000,1.0000,0,0
3.2060,0.0002,0.0040,0.0002,0.0040,2.1733,0.1138,0,0
3.6030,0.0002,0.0051,0.0002,0.0051,0.4972,0.6083,0,0
3.8030,0.0002,0.0054,0.0002,0.0054,0.2024,0.8168,0,0
4.0070,0.0002,0.0057,0.0002,0.0057,0.1014,0.9036,0,0
4.4040,0.0003,0.0068,0.0003,0.0068,0.0730,0.9296,0,0
4.8040,0.0003,0.0077,0.0003,0.0077,2.1073,0.1216,0,0
5.0040,0.0003,0.0081,0.0003,0.0081,1.5244,0.2178,0,0
5.2050,0.0003,0.0085,0.0003,0.0085,1.2149,0.2967,0,0
5.6040,0.0003,0.0092,0.0003,0.0092,0.5034,0.6045,0,0
6.0060,0.0004,0.0104,0.0004,0.0104,0.8069,0.4463,1,1
