elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0050,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0125,0.0001,0.0125,0.0000,1.0000,0,0
1.6040,0.0001,0.0146,0.0001,0.0146,0.0000,1.0000,0,0
1.8040,0.0001,0.0169,0.0001,0.0169,0.0000,1.0000,0,0
2.0040,0.0001,0.0188,0.0001,0.0188,0.0000,1.0000,0,0
2.2050,0.0002,0.0205,0.0002,0.0205,0.0000,1.0000,0,0
2.6050,0.0002,0.0240,0.0002,0.0240,0.0000,1.0000,0,0
2.8070,0.0002,0.0259,0.0002,0.0259,0.0000,1.0000,0,0
3.2070,0.0002,0.0302,0.0002,0.0302,0.0000,1.0000,0,0
3.6050,0.0003,0.0344,0.0003,0.0344,0.0000,1.0000,0,0
4.0050,0.0003,0.0379,0.0003,0.0379,0.0000,1.0000,0,0
4.2050,0.0003,0.0396,0.0003,0.0396,0.0000,1.0000,0,0
4.6040,0.0004,0.0438,0.0004,0.0438,0.0000,1.0000,0,0
4.8080,0.0004,0.0458,0.0004,0.0458,0.0000,1.0000,0,0
5.2040,0.0004,0.0498,0.0004,0.0498,0.0000,1.0000,0,0
5.4050,0.0004,0.0515,0.0004,0.0515,0.0000,1.0000,0,0
5.6050,0.0004,0.0531,0.0004,0.0531,0.0000,1.0000,0,0
5.8050,0.0005,0.0555,0.0005,0.0555,0.0000,1.0000,0,0
