elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0054,0.0001,0.0054,0.0000,1.0000,0,0
1.4050,0.0001,0.0069,0.0001,0.0069,0.0000,1.0000,0,0
1.8040,0.0001,0.0095,0.0001,0.0095,0.0000,1.0000,0,0
2.2040,0.0001,0.0123,0.0001,0.0123,0.0000,1.0000,0,0
2.6040,0.0001,0.0152,0.0001,0.0152,0.0000,1.0000,0,0
2.8040,0.0002,0.0166,0.0002,0.0166,0.0000,1.0000,0,0
3.2030,0.0002,0.0191,0.0002,0.0191,0.0000,1.0000,0,0
3.4030,0.0002,0.0207,0.0002,0.0207,0.0000,1.0000,0,0
3.6030,0.0002,0.0219,0.0002,0.0219,0.0000,1.0000,0,0
3.8040,0.0002,0.0227,0.0002,0.0227,0.0000,1.0000,0,0
4.0040,0.0002,0.0238,0.0002,0.0238,0.0000,1.0000,0,0
4.2040,0.0003,0.0257,0.0003,0.0257,0.0000,1.0000,0,0
4.4040,0.0003,0.0267,0.0003,0.0267,0.0000,1.0000,0,0
4.8030,0.0003,0.0291,0.0003,0.0291,0.0000,1.0000,0,0
5.0030,0.0003,0.0302,0.0003,0.0302,0.0000,1.0000,0,0
5.2030,0.0003,0.0310,0.0003,0.0310,0.0000,1.0000,0,0
5.4040,0.0003,0.0321,0.0003,0.0321,0.0000,1.0000,0,0
5.8040,0.0004,0.0348,0.0004,0.0348,0.0000,1.0000,0,0
6.0030,0.0004,0.0359,0.0004,0.0359,0.0000,1.0000,1,1
