elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0040,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2050,0.0001,0.0044,0.0001,0.0044,0.0845,0.9190,0,0
1.6040,0.0001,0.0061,0.0001,0.0061,0.0000,1.0000,0,0
2.0040,0.0001,0.0079,0.0001,0.0079,0.0000,1.0000,0,0
2.2040,0.0001,0.0083,0.0001,0.0083,0.0000,1.0000,0,0
2.4040,0.0001,0.0091,0.0001,0.0091,0.0000,1.0000,0,0
2.6070,0.0002,0.0090,0.0002,0.0090,0.0000,1.0000,0,0
3.0060,0.0002,0.0094,0.0002,0.0094,0.0000,1.0000,0,0
3.4070,0.0002,0.0107,0.0002,0.0107,0.0000,1.0000,0,0
3.8050,0.0003,0.0123,0.0003,0.0123,0.0000,1.0000,0,0
4.2030,0.0003,0.0136,0.0003,0.0136,0.0000,1.0000,0,0
4.4050,0.0003,0.0140,0.0003,0.0140,0.0000,1.0000,0,0
4.8030,0.0003,0.0150,0.0003,0.0150,0.0000,1.0000,0,0
5.0040,0.0003,0.0157,0.0003,0.0157,0.0000,1.0000,0,0
5.2040,0.0004,0.0162,0.0004,0.0162,0.0000,1.0000,0,0
5.4050,0.0004,0.0168,0.0004,0.0168,0.0000,1.0000,0,0
5.8030,0.0004,0.0177,0.0004,0.0177,0.0000,1.0000,0,0
6.0080,0.0004,0.0182,0.0004,0.0182,0.0000,1.0000,1,1
