elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0106,0.0001,0.0106,0.0000,1.0000,0,0
1.4040,0.0001,0.0128,0.0001,0.0128,0.0000,1.0000,0,0
1.6040,0.0001,0.0148,0.0001,0.0148,0.0000,1.0000,0,0
1.8050,0.0001,0.0168,0.0001,0.0168,0.0000,1.0000,0,0
2.2030,0.0002,0.0206,0.0002,0.0206,0.0000,1.0000,0,0
2.4050,0.0002,0.0223,0.0002,0.0223,0.0000,1.0000,0,0
2.6050,0.0002,0.0239,0.0002,0.0239,0.0000,1.0000,0,0
3.0040,0.0002,0.0279,0.0002,0.0279,0.0000,1.0000,0,0
3.2050,0.0002,0.0297,0.0002,0.0297,0.0000,1.0000,0,0
3.6030,0.0003,0.0336,0.0003,0.0336,0.0000,1.0000,0,0
3.8060,0.0003,0.0355,0.0003,0.0355,0.0000,1.0000,0,0
4.2040,0.0003,0.0406,0.0003,0.0406,0.0000,1.0000,0,0
4.4050,0.0003,0.0426,0.0003,0.0426,0.0000,1.0000,0,0
4.8060,0.0004,0.0470,0.0004,0.0470,0.0000,1.0000,0,0
5.2040,0.0004,0.0510,0.0004,0.0510,0.0000,1.0000,0,0
5.4040,0.0004,0.0529,0.0004,0.0529,0.0000,1.0000,0,0
5.8070,0.0004,0.0571,0.0004,0.0571,0.0000,1.0000,0,0
