elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0001,0.0001,0.0001,0.0000,1.0000,0,0
1.4040,0.0001,0.0002,0.0001,0.0002,-0.0000,1.0000,0,0
1.6040,0.0001,0.0002,0.0001,0.0002,-0.0000,1.0000,0,0
2.0030,0.0001,0.0008,0.0001,0.0008,-0.0000,1.0000,0,0
2.2070,0.0001,0.0009,0.0001,0.0009,-0.0000,1.0000,0,0
2.6030,0.0002,0.0016,0.0002,0.0016,-0.0000,1.0000,0,0
2.8040,0.0002,0.0017,0.0002,0.0017,-0.0000,1.0000,0,0
3.2040,0.0002,0.0018,0.0002,0.0018,-0.0000,1.0000,0,0
3.4040,0.0002,0.0019,0.0002,0.0019,-0.0000,1.0000,0,0
3.6040,0.0002,0.0019,0.0002,0.0019,-0.0000,1.0000,0,0
3.8040,0.0002,0.0023,0.0002,0.0023,-0.0000,1.0000,0,0
4.0050,0.0002,0.0024,0.0002,0.0024,-0.0000,1.0000,0,0
4.4040,0.0003,0.0023,0.0003,0.0023,-0.0000,1.0000,0,0
4.6040,0.0003,0.0027,0.0003,0.0027,-0.0000,1.0000,0,0
4.8040,0.0003,0.0032,0.0003,0.0032,-0.0000,1.0000,0,0
5.0040,0.0003,0.0039,0.0003,0.0039,-0.0000,1.0000,0,0
5.2040,0.0003,0.0041,0.0003,0.0041,-0.0000,1.0000,0,0
5.6030,0.0003,0.0037,0.0003,0.0037,-0.0000,1.0000,0,0
5.8040,0.0004,0.0040,0.0004,0.0040,-0.0000,1.0000,0,0
6.0060,0.0004,0.0048,0.0004,0.0048,-0.0000,1.0000,1,1
