elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0060,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.4040,0.0001,0.0010,0.0001,0.0010,-0.0000,1.0000,0,0
1.8040,0.0001,0.0024,0.0001,0.0024,-0.0000,1.0000,0,0
2.0040,0.0001,0.0023,0.0001,0.0023,-0.0000,1.0000,0,0
2.4030,0.0001,0.0019,0.0001,0.0019,-0.0000,1.0000,0,0
2.6050,0.0001,0.0020,0.0001,0.0020,-0.0000,1.0000,0,0
3.0040,0.0002,0.0024,0.0002,0.0024,-0.0000,1.0000,0,0
3.2040,0.0002,0.0031,0.0002,0.0031,-0.0000,1.0000,0,0
3.4040,0.0002,0.0035,0.0002,0.0035,-0.0000,1.0000,0,0
3.6060,0.0002,0.0035,0.0002,0.0035,-0.0000,1.0000,0,0
4.0040,0.0002,0.0035,0.0002,0.0035,-0.0000,1.0000,0,0
4.2050,0.0002,0.0031,0.0002,0.0031,-0.0000,1.0000,0,0
4.6040,0.0003,0.0036,0.0003,0.0036,-0.0000,1.0000,0,0
4.8060,0.0003,0.0039,0.0003,0.0039,-0.0000,1.0000,0,0
5.2040,0.0003,0.0038,0.0003,0.0038,-0.0000,1.0000,0,0
5.6060,0.0003,0.0041,0.0003,0.0041,-0.0000,1.0000,0,0
6.0040,0.0004,0.0045,0.0004,0.0045,-0.0000,1.0000,1,1
