elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0030,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0,0
1.2040,0.0001,0.0028,0.0001,0.0028,0.0000,1.0000,0,0
1.4060,0.0001,0.0037,0.0001,0.0037,0.0000,1.0000,0,0
1.8070,0.0001,0.0046,0.0001,0.0046,0.0000,1.0000,0,0
2.2040,0.0001,0.0050,0.0001,0.0050,0.0000,1.0000,0,0
2.4040,0.0001,0.0055,0.0001,0.0055,0.0000,1.0000,0,0
2.6050,0.0001,0.0062,0.0001,0.0062,0.0000,1.0000,0,0
3.0040,0.0002,0.0076,0.0002,0.0076,0.0000,1.0000,0,0
3.2040,0.0002,0.0078,0.0002,0.0078,0.0000,1.0000,0,0
3.4040,0.0002,0.0082,0.0002,0.0082,0.0000,1.0000,0,0
3.6040,0.0002,0.0087,0.0002,0.0087,0.0000,1.0000,0,0
3.8040,0.0002,0.0085,0.0002,0.0085,0.0000,1.0000,0,0
4.0040,0.0002,0.0087,0.0002,0.0087,0.0000,1.0000,0,0
4.2040,0.0002,0.0093,0.0002,0.0093,0.0000,1.0000,0,0
4.4080,0.0003,0.0095,0.0003,0.0095,0.0000,1.0000,0,0
4.8050,0.0003,0.0106,0.0003,0.0106,0.0000,1.0000,0,0
5.2030,0.0003,0.0120,0.0003,0.0120,0.0000,1.0000,0,0
5.4040,0.0003,0.0123,0.0003,0.0123,0.0000,1.0000,0,0
5.6060,0.0003,0.0128,0.0003,0.0128,0.0000,1.0000,0,0
6.0040,0.0004,0.0140,0.0004,0.0140,0.0000,1.0000,1,1
