elapsed_sec,linear_error_nom,angular_error_nom,linear_error_pub,angular_error_pub,tr_sigma,C_t,pose_ok,pass_now
1.0050,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0
1.2050,0.0001,0.0093,0.0001,0.0093,0.0000,1.0000,0,0
1.4050,0.0001,0.0110,0.0001,0.0110,0.0000,1.0000,0,0
1.8050,0.0001,0.0155,0.0001,0.0155,0.0000,1.0000,0,0
2.0050,0.0001,0.0177,0.0001,0.0177,0.0000,1.0000,0,0
2.4050,0.0002,0.0217,0.0002,0.0217,0.0000,1.0000,0,0
2.6050,0.0002,0.0235,0.0002,0.0235,0.0000,1.0000,0,0
2.8050,0.0002,0.0256,0.0002,0.0256,0.0000,1.0000,0,0
3.0060,0.0002,0.0278,0.0002,0.0278,0.0000,1.0000,0,0
3.4050,0.0002,0.0323,0.0002,0.0323,0.0000,1.0000,0,0
3.6050,0.0003,0.0342,0.0003,0.0342,0.0000,1.0000,0,0
4.0050,0.0003,0.0384,0.0003,0.0384,0.0000,1.0000,0,0
4.2090,0.0003,0.0404,0.0003,0.0404,0.0000,1.0000,0,0
4.6060,0.0003,0.0448,0.0003,0.0448,0.0000,1.0000,0,0
5.0040,0.0004,0.0484,0.0004,0.0484,0.0000,1.0000,0,0
5.2050,0.0004,0.0500,0.0004,0.0500,0.0000,1.0000,0,0
5.4050,0.0004,0.0520,0.0004,0.0520,0.0000,1.0000,0,0
5.8080,0.0004,0.0554,0.0004,0.0554,0.0000,1.0000,0,0
